SeqName,CAS1_C0,CAS2_C0,CAS3_C0,LOP1_C0,LOP2_C0,LOP5_C0
TRINITY_DN35049_c0_g1,0,0,0,18.77,0,0
TRINITY_DN3504_c0_g3,9.13,33.05,0,0,8.82,0
TRINITY_DN35053_c0_g1,0,0,0,0,0,0
TRINITY_DN35056_c0_g1,1.9,0.5,0,106.44,0.93,0.49
TRINITY_DN35057_c0_g1,0,0,0,0,0,0
TRINITY_DN35058_c1_g1,0,0,0,0,0,0
TRINITY_DN3505_c1_g1,0.57,0,0,0.35,0,0
TRINITY_DN35064_c0_g1,0,6.19,0,0,6.6,0
TRINITY_DN3506_c0_g1,30.16,29.66,20.19,17.58,23.24,34.07
TRINITY_DN35073_c0_g1,0,0,0,0.21,0,0
TRINITY_DN35076_c0_g1,0,0,0,0,0,0
TRINITY_DN3507_c2_g1,0.86,1.6,0.5,0,0.58,1.96
TRINITY_DN3507_c4_g1,61.37,61.11,117.31,94.75,37.89,65.33
TRINITY_DN35084_c0_g1,86.96,6.29,65.25,41.95,136.44,62.88
TRINITY_DN35085_c0_g1,0,0,0,0,2.63,5.76
TRINITY_DN35086_c0_g1,0,0,0,0,0,0
TRINITY_DN35088_c0_g1,0,0.7,0,90.27,0,0
TRINITY_DN35089_c0_g1,0,0,2.92,60.64,0,38.42
TRINITY_DN3508_c0_g1,38.15,44.44,27.78,21.92,27.44,21.57
TRINITY_DN35092_c0_g1,16.55,28.56,31.37,14.85,21.25,31.13
TRINITY_DN35094_c0_g1,0,0,0,0,0,0
TRINITY_DN3509_c2_g1,0,0.4,0,2.8,1.4,0
TRINITY_DN350_c0_g1,187.81,87.28,74.59,115.76,100.65,75.2
TRINITY_DN35101_c0_g1,0,0,0,0,0,0
TRINITY_DN35102_c0_g1,0,0,0,0,0,0
TRINITY_DN35102_c0_g3,0,0,0,0,0,0
TRINITY_DN35108_c0_g1,0,0,0,4.62,2.22,0
TRINITY_DN3510_c0_g1,9.51,2.5,1.5,4.55,4.32,18.32
TRINITY_DN35110_c0_g1,8.18,20.47,0,6.23,12.03,9.81
TRINITY_DN35113_c0_g1,1.81,16.98,0,11.62,0,19.12
TRINITY_DN35114_c0_g1,3.52,1.6,0.83,1.82,13.02,10.17
TRINITY_DN35115_c0_g1,107.8,52.83,4.59,0,0,7.91
TRINITY_DN35118_c0_g1,0,0,0,81.09,0.88,0
TRINITY_DN35118_c0_g2,1.81,0,0,169.82,0,0
TRINITY_DN35122_c0_g1,65.55,35.75,27.87,40.83,64.16,56.5
TRINITY_DN35123_c0_g1,50.33,49.93,41.38,13.94,4.5,13.11
TRINITY_DN3512_c0_g1,135.39,123.23,119.31,169.54,183.44,116.81
TRINITY_DN35130_c0_g1,0,0,0,0,0,0
TRINITY_DN3513_c0_g1,71.55,22.57,7.59,29.27,13.95,13.54
TRINITY_DN35146_c0_g2,0,0,0,0,0,0
TRINITY_DN35149_c0_g1,0,0,0,0,0,0
TRINITY_DN3514_c0_g1,0,0,11.68,4.48,0,11.71
TRINITY_DN3514_c1_g1,2.47,22.07,0,27.87,38.3,2.33
TRINITY_DN35151_c0_g1,0,0,0,96.01,0.35,0.31
TRINITY_DN35151_c0_g2,0,0,0,0,0,0
TRINITY_DN35157_c0_g1,0,1.4,0,169.89,0.76,0.74
TRINITY_DN35158_c0_g1,0,0,0,0,0,8.58
TRINITY_DN3515_c0_g1,56.32,34.85,42.89,22.76,56.69,24.21
TRINITY_DN35160_c1_g1,2.57,2.4,0.42,0.91,1.28,3.8
TRINITY_DN35164_c0_g1,0,0,0,0,0,0
TRINITY_DN35166_c0_g1,59.08,38.45,11.35,3.08,5.66,24.7
TRINITY_DN35168_c0_g2,2,0,0,14.01,0,0
TRINITY_DN35168_c0_g3,0,0,0,31.86,0,0
TRINITY_DN35168_c0_g4,0,0,0,20.94,0,0
TRINITY_DN3516_c0_g1,1137.71,720.98,711.87,1010.07,1009.67,944.08
TRINITY_DN35170_c0_g1,0,0,0,0,0,0
TRINITY_DN35172_c0_g1,0,0,0,0,0,0
TRINITY_DN35173_c0_g1,0,0,0,0,0,0
TRINITY_DN35176_c0_g1,0,0,0,0,0,0
TRINITY_DN35178_c0_g1,0,0,0,0,0,0
TRINITY_DN3517_c0_g1,1.52,0,0,0.77,0,0
TRINITY_DN35180_c0_g1,1.24,0.4,2.67,0,2.86,2.82
TRINITY_DN35184_c0_g1,0,0,0,0,0,0
TRINITY_DN35186_c0_g1,0,0,0,114.35,0,0.98
TRINITY_DN35188_c0_g2,0,0,1.67,0,0,1.78
TRINITY_DN35188_c3_g1,0,0,0,0,0,0
TRINITY_DN3518_c0_g1,5.42,0.3,1,9.94,1.11,2.45
TRINITY_DN35192_c0_g1,0,0,0,4.2,20.26,0
TRINITY_DN35196_c0_g1,0.86,0,0,56.3,0.99,0.8
TRINITY_DN35198_c0_g3,258.12,196.22,210.34,138.65,91.89,89.54
TRINITY_DN3519_c0_g1,243.75,147.99,99.46,131.72,145.14,155.91
TRINITY_DN3519_c1_g1,8.56,0.4,0,14.71,5.31,1.59
TRINITY_DN3519_c2_g1,0,0,0,0,0,0
TRINITY_DN351_c0_g1,0,0,0,0,0,0
TRINITY_DN351_c0_g2,4.95,7.19,3.67,3.01,0.47,6.62
TRINITY_DN35200_c0_g1,37.68,32.95,12.43,11.62,17.87,14.89
TRINITY_DN35203_c0_g1,214.83,58.62,229.62,134.17,139.36,138.75
TRINITY_DN35204_c0_g1,1.81,0,0,0,0,0
TRINITY_DN3520_c0_g1,193.23,194.33,158.53,13.73,15.88,467.41
TRINITY_DN35211_c0_g2,12.84,15.78,9.26,7,1.93,2.14
TRINITY_DN35211_c1_g1,7.9,0,0,0,0,0
TRINITY_DN35211_c1_g2,22.07,24.07,11.93,0,4.32,25.25
TRINITY_DN35213_c0_g1,0,0,0,0,0,0
TRINITY_DN35215_c1_g1,4,0,6.51,0,0,11.58
TRINITY_DN35218_c0_g1,2.47,0,0,0,0,0
TRINITY_DN35219_c0_g1,0,1.2,0,0,3.91,0
TRINITY_DN3521_c0_g1,60.8,46.93,4.84,39.5,14.36,18.63
TRINITY_DN3521_c0_g2,8.37,9.09,19.44,8.61,10.98,11.58
TRINITY_DN3521_c1_g1,9.51,2.9,0,3.22,0,0
TRINITY_DN35221_c0_g1,0,0.5,0.92,0,0.99,0
TRINITY_DN35223_c0_g1,0,0,0,0,0,0
TRINITY_DN35224_c0_g1,0,0,0,0,0,0
TRINITY_DN35226_c0_g1,0,0,6.67,3.78,0,7.05
TRINITY_DN3522_c0_g1,643.64,586.07,417.51,419.67,372.31,484.69
TRINITY_DN35231_c0_g1,5.99,3.3,0,2.45,3.56,2.33
TRINITY_DN35231_c1_g1,2,0,0,0,0,0
TRINITY_DN35231_c3_g1,0,26.26,65.25,3.99,28.37,0
TRINITY_DN35233_c0_g3,0,22.57,11.26,29.41,0,55.28
TRINITY_DN35233_c0_g4,15.03,6.39,0,26.26,3.74,22.8
TRINITY_DN35234_c0_g1,0,0,0,0,0,0
TRINITY_DN3523_c0_g1,0,0,0,262.95,0,0
TRINITY_DN35240_c0_g1,18.93,34.45,34.21,28.85,23.12,45.17
TRINITY_DN35240_c2_g1,0,0,0,0,0,0
TRINITY_DN35244_c0_g1,432.13,411.92,66.08,278.78,311.82,67.84
TRINITY_DN35245_c0_g1,107.13,151.89,97.87,56.79,70.99,164.73
TRINITY_DN35248_c0_g1,0,0,0,120.1,0,0
TRINITY_DN35250_c0_g1,0,0,3.17,0,0,0
TRINITY_DN35251_c0_g1,0,2,0,0,0,0
TRINITY_DN35252_c0_g1,1.81,1.7,0,123.46,1.28,0
TRINITY_DN35255_c0_g1,253.46,135.61,104.8,213.02,346.91,261.07
TRINITY_DN35255_c2_g2,0,0,15.27,0,0,0
TRINITY_DN35256_c0_g1,0,0,0,0,0,0.8
TRINITY_DN35259_c0_g1,0,0,0,15.2,0,0
TRINITY_DN3525_c0_g1,643.06,348.91,239.63,371.56,320.87,189.12
TRINITY_DN35261_c0_g1,8.56,17.77,7.68,13.87,8.7,11.03
TRINITY_DN35264_c0_g1,0,0,0,67.37,0,0
TRINITY_DN35264_c0_g2,0,0,0,19.26,0,0
TRINITY_DN35265_c0_g1,0,0,0,0,0,0
TRINITY_DN35266_c0_g1,3.71,0,8.51,0,7.3,0
TRINITY_DN3526_c0_g1,114.08,113.94,29.95,32.49,60.89,64.78
TRINITY_DN35270_c0_g1,0,0,7.93,0,0,0
TRINITY_DN35271_c0_g1,8.66,10.98,4.26,18.07,1.52,19.49
TRINITY_DN35274_c0_g1,0,0,0,0,0,0.92
TRINITY_DN35275_c0_g1,7.9,3.59,0,22.9,0,3.8
TRINITY_DN35275_c0_g2,0,0,0,31.58,0,0
TRINITY_DN35275_c1_g1,0,0,0,0,0,0
TRINITY_DN35276_c0_g1,0,0,0,39.57,0,0
TRINITY_DN35276_c0_g2,8.66,0,0,52.38,0,0
TRINITY_DN35278_c0_g1,0,0,0,127.24,0,0
TRINITY_DN35278_c1_g1,0,0,0,111.9,0,0
TRINITY_DN35278_c1_g2,0,1.3,0,209.45,1.46,0.49
TRINITY_DN35278_c1_g3,1.05,0.9,0,175.63,0,3
TRINITY_DN35278_c1_g4,0,0,0,0,0,0
TRINITY_DN3527_c0_g1,303.69,120.03,60.82,96.01,126.46,140.34
TRINITY_DN3527_c1_g1,4.19,5.69,0,0,0,3.98
TRINITY_DN35280_c0_g1,0,0,0,0,0,0
TRINITY_DN35280_c0_g2,0,0,0,0,0,0
TRINITY_DN35282_c0_g1,4.47,34.15,8.68,6.58,7.76,0.98
TRINITY_DN35283_c0_g1,6.66,2,0,0.42,3.91,2.57
TRINITY_DN35284_c0_g1,0,0,0,0,0,0
TRINITY_DN35287_c0_g1,0,0,0,61.83,0,0
TRINITY_DN35288_c0_g1,0,0,4.34,13.24,3.74,16.73
TRINITY_DN35289_c0_g1,0,0,0,3.01,0,0
TRINITY_DN3528_c0_g1,11.89,8.89,12.52,6.3,4.44,11.09
TRINITY_DN35290_c0_g2,0,0,0,0,0,0
TRINITY_DN35293_c0_g1,0,0,0,0,0,0
TRINITY_DN35295_c0_g1,0,8.09,0,314.56,0,0
TRINITY_DN35298_c0_g1,0,0,0,62.88,0,0
TRINITY_DN35299_c0_g1,1.81,0,0,1.82,0,7.78
TRINITY_DN3529_c0_g1,360.78,231.27,172.38,202.52,221.74,277.55
TRINITY_DN352_c0_g1,27.5,12.48,6.34,16.74,75.49,38.67
TRINITY_DN352_c2_g1,0,0,0,0,0,0
TRINITY_DN35300_c0_g1,0,0,0,205.18,0,1.78
TRINITY_DN35301_c0_g2,0,0,0,0,0,0
TRINITY_DN35302_c0_g1,2.85,18.37,23.78,13.66,0,31.87
TRINITY_DN35302_c0_g2,0,24.57,0,0,0,25.56
TRINITY_DN35303_c0_g1,0.86,3.79,1.17,0.63,9.57,3.55
TRINITY_DN35306_c0_g2,0,1.3,0,0,0,0
TRINITY_DN35307_c0_g1,1.05,1.8,0,0,0.99,3.92
TRINITY_DN35309_c0_g1,0,0,0,0,0,0
TRINITY_DN3530_c0_g1,660.95,255.64,143.59,173.95,192.2,198.56
TRINITY_DN35312_c2_g1,0,0,0,0,0,0
TRINITY_DN35314_c0_g1,0,0,0,0,0,0
TRINITY_DN35316_c0_g1,15.22,22.47,3.75,8.68,10.28,6.37
TRINITY_DN35318_c0_g1,0,0,0,0.42,0,0
TRINITY_DN35319_c0_g1,1.62,7.29,1.84,8.89,5.78,12.2
TRINITY_DN3531_c0_g1,0,0,0,0,0,0
TRINITY_DN35324_c0_g1,0,4.29,0,0,0,16.61
TRINITY_DN35326_c0_g1,2.38,0,0,0.77,2.34,0
TRINITY_DN35326_c1_g1,0,8.69,0,0,0,0
TRINITY_DN3532_c0_g1,4.76,0,12.85,52.87,194.3,167
TRINITY_DN35332_c0_g2,22.36,48.23,12.68,28.92,46.88,62.39
TRINITY_DN35336_c0_g1,5.14,0,1.17,3.29,9.52,1.23
TRINITY_DN35337_c0_g1,0.57,0,1,0,0,0
TRINITY_DN3533_c3_g3,0,0,0,0,0.82,1.16
TRINITY_DN35341_c0_g1,0,0,0,0,0,0
TRINITY_DN35347_c0_g1,0,0,0,0,0,0
TRINITY_DN35349_c0_g1,7.04,6.39,25.03,0,6.83,26.6
TRINITY_DN3534_c0_g1,222.16,10.29,62.24,0,107.02,96.4
TRINITY_DN35350_c0_g1,9.99,42.24,9.01,10.08,12.96,12.69
TRINITY_DN35356_c0_g1,0,0,0,0,0,0
TRINITY_DN3535_c0_g1,58.51,24.86,36.71,50.14,111.98,30.46
TRINITY_DN35361_c0_g1,13.99,3.2,44.3,0,0,0
TRINITY_DN35362_c0_g1,8.18,0,0,0,3.97,0
TRINITY_DN35364_c0_g1,11.13,0,0,9.1,3.62,12.87
TRINITY_DN35364_c0_g2,2.66,0,0,0,0,0
TRINITY_DN35366_c0_g1,0,0,0,0,0,0
TRINITY_DN35379_c1_g1,38.06,10.98,5.42,17.3,21.54,135.25
TRINITY_DN35379_c5_g1,0,0,0,0,0,0
TRINITY_DN3537_c1_g1,0,0.6,0,0.63,0.93,0
TRINITY_DN3537_c3_g1,0,0,0,0,0,0
TRINITY_DN35380_c0_g1,0,0,0,0,0,0
TRINITY_DN35381_c0_g1,12.18,30.66,26.78,31.23,57.62,37.87
TRINITY_DN35383_c1_g1,15.98,1,4.17,0,0,0
TRINITY_DN35383_c1_g2,0,0,0,0,0,0
TRINITY_DN35384_c1_g1,2.28,11.18,5.01,2.38,6.83,5.21
TRINITY_DN35388_c0_g1,0,0,0,0,0,0
TRINITY_DN35389_c0_g1,0,0,0,0,0,0
TRINITY_DN3538_c0_g1,0.86,5.59,0,0.91,2.57,1.72
TRINITY_DN3538_c1_g1,1.81,9.09,0.83,0,1.75,0
TRINITY_DN35393_c0_g1,0,0,0,0,0,0
TRINITY_DN35394_c0_g1,7.23,2,1.33,2.94,2.16,4.23
TRINITY_DN35395_c0_g1,0,0,0.67,0.35,0,0.37
TRINITY_DN35397_c0_g1,0,0.6,0,0,0,0
TRINITY_DN35399_c0_g1,0,0,0,0,0,0
TRINITY_DN35399_c1_g1,0,0,0,0,0,0
TRINITY_DN3539_c0_g1,435.75,179.75,48.81,247.83,220.16,252.37
TRINITY_DN35401_c1_g2,0,0,0,0,0,0
TRINITY_DN35402_c0_g1,24.64,0,5.51,12.46,6.01,0
TRINITY_DN35407_c0_g1,2.47,4.49,13.6,0,2.45,0
TRINITY_DN35410_c0_g1,331.19,188.93,174.55,294.18,259.39,253.47
TRINITY_DN35410_c1_g1,375.53,207.11,125.74,188.86,174.45,153.52
TRINITY_DN35411_c0_g1,9.32,0,0,0,0,0
TRINITY_DN35418_c0_g1,0,0,0,13.17,0,0
TRINITY_DN3541_c0_g1,35.87,102.06,42.55,6.02,1.99,7.23
TRINITY_DN35420_c0_g1,0,0,0,32.7,0,0.98
TRINITY_DN35420_c1_g1,6.56,7.19,0,994.18,5.14,6.31
TRINITY_DN35423_c0_g1,0,0,0,0,0,0
TRINITY_DN3542_c0_g1,0,0,1.84,0,0,5.58
TRINITY_DN35433_c0_g1,0,0,0,0,0,0
TRINITY_DN35433_c1_g1,0,0,0,27.45,2.04,1.96
TRINITY_DN3543_c0_g1,2.85,4.69,2.92,2.45,2.16,3.19
TRINITY_DN35440_c0_g1,0,0,0,0,0,0
TRINITY_DN35446_c0_g1,0,1.3,1.33,0,5.84,0
TRINITY_DN35449_c0_g1,0,0,0,1.47,0,0
TRINITY_DN3544_c0_g1,23.98,21.07,22.36,28.29,21.48,35.91
TRINITY_DN35450_c0_g1,0,0,0,29.55,0,0
TRINITY_DN35453_c0_g2,65.46,77.39,93.61,26.33,0,60.49
TRINITY_DN35454_c0_g1,0,0,0,0,0,0
TRINITY_DN35457_c0_g1,0,0,0,0,0,0
TRINITY_DN35459_c0_g1,112.65,118.13,78.76,87.25,158.57,186.18
TRINITY_DN3545_c3_g1,0,0,0,0,0,0
TRINITY_DN35461_c0_g1,0,0,0,0,0,0
TRINITY_DN35463_c0_g1,93.52,58.92,6.59,0,0,9.19
TRINITY_DN35464_c0_g1,0,0,0,0,0,0
TRINITY_DN35468_c0_g1,0,0,0,33.33,0,0
TRINITY_DN3546_c0_g1,164.41,49.63,42.55,69.12,97.79,80.96
TRINITY_DN35472_c0_g2,9.13,2.8,5.59,0,2.98,2.94
TRINITY_DN35476_c0_g1,86.77,0,0,0,0,0
TRINITY_DN35477_c0_g1,9.7,0,0,0,0,0
TRINITY_DN35485_c0_g1,26.16,16.38,3,0,0,0
TRINITY_DN35486_c0_g1,0,0,0,0,3.04,0
TRINITY_DN3548_c0_g1,0,0,0,0,0,0
TRINITY_DN3548_c1_g1,200.37,148.89,170.63,134.87,100.3,77.83
TRINITY_DN3548_c1_g2,8.94,13.28,8.59,4.76,10.45,4.47
TRINITY_DN3548_c1_g3,4.57,0,0,0,0,2.21
TRINITY_DN35490_c0_g2,0,0,0,0,0,0
TRINITY_DN35492_c0_g1,0,0,0,4.34,0,0
TRINITY_DN35492_c0_g2,9.8,98.46,46.31,6.65,29.19,21.88
TRINITY_DN3549_c0_g1,65.55,58.22,59.91,49.09,92.42,37.87
TRINITY_DN3549_c1_g1,117.02,111.94,159.11,72.83,76.01,114.6
TRINITY_DN354_c0_g1,709.28,560.01,572.7,546.77,505.77,446.21
TRINITY_DN354_c3_g1,1110.02,1559.49,2152.06,1035.07,836.22,889.96
TRINITY_DN354_c4_g1,296.46,143.6,135.83,169.05,200.19,161.73
TRINITY_DN3550_c0_g1,0,0,0.17,0,0,0
TRINITY_DN35511_c0_g1,5.14,0,0,0,0,0
TRINITY_DN35511_c2_g1,0,0,0,0,0,0
TRINITY_DN35513_c0_g1,0,0,0.67,0,0,0
TRINITY_DN35513_c0_g2,0.67,0,0,0,0,0
TRINITY_DN35514_c0_g1,0,0,0,0,0,0
TRINITY_DN35519_c0_g1,0,0,0,0,0,0
TRINITY_DN35521_c0_g1,0,0.2,0,39.92,0,0
TRINITY_DN35524_c0_g2,4.28,0,2.25,1.47,9.52,0
TRINITY_DN35526_c0_g1,0,0,0,0,0,0
TRINITY_DN35532_c3_g1,0,3.5,0,0,0,0
TRINITY_DN35538_c0_g1,0,0,0,21.99,0,0
TRINITY_DN35538_c0_g2,0,0,0,28.85,0,0
TRINITY_DN3553_c0_g1,7.99,0.8,0.25,4.55,0,1.23
TRINITY_DN35540_c0_g1,0,0,0,0,0,0
TRINITY_DN35547_c0_g1,9.7,10.29,8.43,4.13,16.06,17.22
TRINITY_DN35547_c2_g1,0,0,0,0,0,0
TRINITY_DN35547_c2_g2,0,0,0,5.88,0,0
TRINITY_DN3554_c0_g1,973.4,1212.98,766.02,431.16,728.03,922.87
TRINITY_DN3554_c0_g2,2,11.58,1.84,36.69,0,15.01
TRINITY_DN35558_c0_g1,10.37,0,0,0,0,9.93
TRINITY_DN3555_c0_g1,29.49,5.19,5.17,7.49,9.17,5.03
TRINITY_DN3555_c1_g1,235.38,153.98,91.36,191.03,186.83,134.27
TRINITY_DN35560_c0_g1,0,0,0,0,0,0
TRINITY_DN35563_c1_g1,0,0,0,0,0,0
TRINITY_DN35564_c0_g1,0,0,0,0,0,0
TRINITY_DN35569_c0_g1,0,5.89,1,3.29,0,0
TRINITY_DN3556_c0_g1,2.38,4.29,2.5,0,0,0
TRINITY_DN3556_c1_g1,0,1.1,0,6.02,0,0
TRINITY_DN35573_c0_g1,39.48,88.87,27.95,5.04,43.44,0.18
TRINITY_DN35573_c0_g3,6.28,13.98,0,0,23.47,0
TRINITY_DN35578_c0_g1,1.52,0,1.42,0,1.52,0.25
TRINITY_DN3557_c1_g2,20.27,18.47,36.46,30.81,34.62,101.24
TRINITY_DN35582_c0_g1,0,0,0,0,0,0
TRINITY_DN35582_c0_g2,0,0,0,0,0,0
TRINITY_DN35583_c0_g1,48.43,0,17.44,11.27,69.88,13.48
TRINITY_DN35584_c0_g1,0,14.08,5.59,0,0,2.94
TRINITY_DN35585_c0_g1,10.37,14.08,9.34,5.25,5.02,14.77
TRINITY_DN35589_c3_g1,0.48,0.4,0.42,0,0.47,3.19
TRINITY_DN3559_c0_g1,107.61,112.34,105.3,70.8,137.67,116.68
TRINITY_DN355_c0_g1,205.32,203.11,266.58,90.2,144.67,182.01
TRINITY_DN35600_c3_g1,10.66,1.4,7.01,3.08,4.5,2.94
TRINITY_DN35602_c0_g3,0,0,0,8.19,0,0
TRINITY_DN3560_c0_g2,474,3.4,6.84,34.38,206.03,125.75
TRINITY_DN35611_c0_g1,14.27,21.67,0,9.66,18.62,22.68
TRINITY_DN35612_c0_g1,4.76,0,0,0.63,2.8,0
TRINITY_DN3561_c2_g2,0,0,0,0,0.29,0
TRINITY_DN35622_c0_g1,0,0,0,0,0,0
TRINITY_DN35623_c1_g1,0,0,0,0,0,0
TRINITY_DN35626_c0_g1,7.52,5.09,1.08,4.34,3.21,4.29
TRINITY_DN35630_c0_g1,0,0,0,0,0,0
TRINITY_DN35630_c0_g2,19.79,0,4.51,30.18,9.69,18.88
TRINITY_DN35636_c0_g1,0,0,0,0,0,0
TRINITY_DN3563_c0_g1,323.29,165.47,146.85,83.33,175.73,113.68
TRINITY_DN35645_c0_g1,2018.53,1193.91,1118.79,734.03,930.45,882.18
TRINITY_DN35647_c0_g1,7.61,35.25,14.02,22.9,17.69,31.13
TRINITY_DN35647_c0_g2,0,0,0,9.8,0,0
TRINITY_DN35647_c1_g1,0,0,0,0,0,0
TRINITY_DN3564_c0_g1,40.05,47.13,34.21,20.03,52.25,51.23
TRINITY_DN35650_c0_g1,0,0,0,0,5.49,0
TRINITY_DN35654_c0_g1,0,0,7.93,0,0,0
TRINITY_DN35654_c0_g2,0,0,0,0,0,0
TRINITY_DN35657_c1_g1,1.9,0,0,0,3.74,0
TRINITY_DN3565_c0_g1,125.49,78.19,41.13,67.23,71.29,68.21
TRINITY_DN35660_c1_g1,15.32,0,0,0,29.83,4.84
TRINITY_DN35661_c0_g1,0,0,0,2.24,2.04,0
TRINITY_DN3566_c0_g1,0,0.4,0,0,0,0
TRINITY_DN3566_c0_g2,27.78,44.44,5.09,1.12,0,0
TRINITY_DN35676_c0_g1,0,0,0,0,0,0
TRINITY_DN35677_c0_g1,17.79,2.4,0,15.34,2.57,5.03
TRINITY_DN35678_c0_g1,14.37,0,8.59,0,0,0
TRINITY_DN3567_c0_g1,68.5,37.75,21.11,25.91,10.1,10.05
TRINITY_DN3567_c4_g1,0,0,0,0,0,0
TRINITY_DN35685_c0_g1,0,0,0,0,0,0
TRINITY_DN35688_c0_g1,0,0,0,131.65,0,1.9
TRINITY_DN3568_c0_g1,0,0,0,1.05,1.4,1.59
TRINITY_DN35691_c0_g1,109.41,166.07,110.47,79.13,103.69,126.43
TRINITY_DN35695_c0_g1,0,0,0,0,0,0
TRINITY_DN35696_c0_g1,0,0,0,10.29,0,0
TRINITY_DN3569_c0_g1,0,0,0,0,0,0
TRINITY_DN356_c0_g1,0,1.9,0,0,2.8,0
TRINITY_DN35701_c1_g1,1.62,0,0,0.84,0,2.27
TRINITY_DN35704_c0_g1,27.12,52.23,7.59,10.57,28.02,79.3
TRINITY_DN35706_c0_g1,33.59,33.05,24.95,13.1,25.63,103.14
TRINITY_DN3570_c0_g1,1847.28,1522.15,991.3,1869.31,1566.88,1555.63
TRINITY_DN35711_c1_g1,9.23,35.55,31.46,4.41,12.73,29.05
TRINITY_DN35714_c0_g1,0,0,0,0,0,0
TRINITY_DN35718_c0_g2,66.88,60.31,32.29,44.54,61.77,45.96
TRINITY_DN35721_c0_g1,32.44,11655.91,277.67,5701.34,1029.58,395.28
TRINITY_DN35727_c0_g1,0,0,0,82.91,0,0
TRINITY_DN35729_c0_g1,0,0,0,0,1.34,0
TRINITY_DN35730_c0_g1,0,0,0,0,0,0
TRINITY_DN35734_c0_g1,10.37,0,0,0,0,0
TRINITY_DN35735_c0_g1,0,0,0,27.59,0,0
TRINITY_DN35739_c0_g1,0,0,0,0,0,0
TRINITY_DN3573_c0_g2,868.65,787.09,441.46,777.3,574.72,559.4
TRINITY_DN3573_c1_g1,85.82,59.52,81.43,24.86,55.93,38.98
TRINITY_DN35740_c0_g1,86.96,0,0,75.28,0,109.7
TRINITY_DN35740_c1_g1,13.42,16.28,12.1,4.55,4.38,0
TRINITY_DN35746_c0_g1,0.48,0.4,0,0.49,0.99,0
TRINITY_DN35748_c0_g1,0,0,0,0,0,0
TRINITY_DN35749_c2_g1,0,0,0,0,0,0
TRINITY_DN3574_c0_g1,67725.06,76594.46,62587.36,44827.37,40726.8,39497.4
TRINITY_DN35751_c0_g2,0,0,0,0,0,0
TRINITY_DN35754_c0_g1,0,0,0,73.6,0.35,0
TRINITY_DN35757_c0_g1,47.1,46.23,30.45,33.33,46.88,78.32
TRINITY_DN3575_c0_g1,8.18,7.99,9.09,5.6,3.21,7.35
TRINITY_DN35762_c0_g1,128.54,197.72,152.85,44.12,50.03,335.9
TRINITY_DN35765_c0_g1,15.51,4.49,1.92,1.47,3.39,0.49
TRINITY_DN3576_c0_g1,19.03,16.68,8.18,15.69,25.57,17.4
TRINITY_DN35772_c0_g1,1.71,7.69,16.77,5.25,3.33,1.59
TRINITY_DN35775_c0_g1,788.06,715.89,225.44,246.71,531.87,106.14
TRINITY_DN3577_c0_g1,0,0,0,0,0,0
TRINITY_DN3577_c1_g1,0,0,0,0,0,0
TRINITY_DN35788_c0_g1,10.09,35.65,17.27,5.88,4.26,31.32
TRINITY_DN3578_c0_g3,88.77,90.47,141.59,46.08,106.37,179.38
TRINITY_DN35793_c1_g1,0,0,0,0,0,0
TRINITY_DN35794_c0_g1,2.19,7.19,1.59,2.24,1.05,0
TRINITY_DN35796_c0_g1,8.37,0,0,0,0,15.75
TRINITY_DN35797_c0_g1,0,0,0,0,0,0
TRINITY_DN35797_c0_g3,0,0,0,0,0,0
TRINITY_DN35803_c0_g1,0,0,0,0,0,0
TRINITY_DN35810_c0_g1,4.09,0,0,12.53,0,39.34
TRINITY_DN35811_c1_g2,27.12,45.64,23.61,13.45,17.98,25.92
TRINITY_DN35815_c0_g1,0,0,0,0,0,0
TRINITY_DN35819_c0_g1,4.66,0.9,3.25,0.63,0,0.31
TRINITY_DN3581_c0_g1,5.14,5.59,4.09,3.85,1.69,1.96
TRINITY_DN35820_c0_g1,0,0,20.86,0,9.93,0
TRINITY_DN35825_c0_g1,0,0,0,0,0,0
TRINITY_DN35826_c0_g1,0,0,0,0,22.71,15.87
TRINITY_DN3582_c0_g1,729.83,235.27,485.18,125.28,259.51,199.97
TRINITY_DN3582_c1_g1,26.54,43.34,9.68,18.7,25.45,26.72
TRINITY_DN35830_c0_g1,85.44,69.4,59.07,96.64,38.24,46.88
TRINITY_DN35831_c0_g1,0,0,0,16.11,0,0
TRINITY_DN35831_c0_g3,0,0,0,0.77,0,0
TRINITY_DN3583_c0_g2,0,0.2,0,0.21,0.64,0
TRINITY_DN35845_c0_g1,26.07,7.89,0,0,0,16.42
TRINITY_DN35846_c0_g1,0,0,0,0,0,0
TRINITY_DN3584_c0_g1,27.69,9.79,8.43,24.02,17.51,28.68
TRINITY_DN35850_c0_g1,0,6.69,0,0,9.57,0
TRINITY_DN35851_c0_g2,180.48,188.13,105.13,109.66,163.65,163.26
TRINITY_DN35851_c0_g3,397.03,214.6,199.58,293.69,384.51,206.77
TRINITY_DN35855_c0_g1,0,0,0,0,0,0
TRINITY_DN35856_c0_g1,0,0.6,0,0,14.25,0
TRINITY_DN35857_c0_g1,0,0.9,0,0,0,0
TRINITY_DN3585_c0_g1,88.01,64.41,68.5,128.57,156.99,117.24
TRINITY_DN35868_c0_g1,0,0,0,7.14,0,6.62
TRINITY_DN35872_c0_g1,0,0,0,2.8,1.34,17.04
